Player_ID,Player,Team,GP,MIN,FGM,FGA,FGpct,ThreePM,ThreePA,ThreePct,FTM,FTA,FTpct,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,Type
987,Andrew Lang,PHX,737,20.8,2.4,5.1,.470,0.0,0.0,.250,1.2,1.6,.744,0.9,2.8,1.6,3.2,4.8,0.6,0.5,1.5,6.0,Career Averages
191,Darko Milicic,DET,468,18.5,2.6,5.6,.460,0.0,0.0,.000,0.9,1.6,.574,1.2,2.3,1.3,2.9,4.2,0.9,0.4,1.3,6.0,Career Averages
65922,Connie Norman,-,99,12.3,2.8,6.4,.439,0.0,0.0,.000,0.4,0.5,.820,1.0,1.3,0.7,0.8,1.5,0.9,0.4,0.1,6.0,Career Averages
45382,Tony Brown,-,360,16.7,2.4,5.5,.438,0.1,0.4,.259,1.1,1.6,.719,1.1,2.1,1.0,1.1,2.1,1.6,0.7,0.1,6.0,Career Averages
42557,Shaquille Harrison *,-,139,16.5,2.3,5.1,.448,0.3,1.1,.293,1.1,1.5,.706,0.7,1.6,0.5,2.2,2.7,1.7,1.1,0.4,6.0,Career Averages
64303,Bill Willoughby,-,488,17.7,2.5,5.3,.470,0.0,0.1,.270,1.0,1.3,.750,1.0,2.0,1.4,2.5,3.9,0.8,0.4,0.6,6.0,Career Averages
44662,Brian Howard,DAL,95,17.0,2.5,5.5,.458,0.0,0.1,.222,1.0,1.3,.752,0.9,2.9,0.9,1.9,2.8,0.9,0.7,0.4,6.0,Career Averages
49456,Keith Edmonson,-,87,10.7,2.4,5.3,.448,0.0,0.0,.000,1.3,1.8,.719,0.9,1.4,0.8,0.7,1.5,0.6,0.4,0.1,6.0,Career Averages
24250,Rodney Purvis,ORL,16,18.1,2.2,6.7,.327,0.8,3.2,.250,0.8,0.9,.867,0.6,1.6,0.1,1.6,1.7,1.1,0.2,0.2,6.0,Career Averages
85130,Devontae Cacok *,LAL,1,8.9,3.0,6.0,.500,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,6.0,Career Averages
57582,Eric Mika,SAC,1,19.1,2.0,3.0,.667,0.0,0.0,.000,2.0,2.0,1.000,0.0,5.0,2.0,5.0,7.0,0.0,0.0,0.0,6.0,Career Averages
6467,D.J. Kennedy,CLE,2,29.4,2.5,6.0,.417,1.0,2.0,.500,0.0,1.0,.000,1.5,3.5,0.5,3.0,3.5,1.5,1.0,0.0,6.0,Career Averages
9272,Duje Dukan,SAC,1,24.2,2.0,10.0,.200,2.0,5.0,.400,0.0,0.0,.000,0.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,6.0,Career Averages
101417,Stan Noszka,-,110,36.0,2.3,8.3,.280,0.0,0.0,.000,1.3,2.0,.667,0.0,2.5,0.0,0.0,0.0,0.6,0.0,0.0,6.0,Career Averages
100380,Jack McCloskey,GSW,1,16.0,3.0,9.0,.333,0.0,0.0,.000,0.0,0.0,.000,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,Career Averages
94,Ike Diogu,-,225,12.4,2.2,4.3,.509,0.0,0.0,.500,1.6,2.1,.786,0.9,1.9,1.2,1.8,3.1,0.3,0.2,0.3,6.0,Career Averages
28500,Glenn Robinson *,-,281,17.5,2.3,5.0,.460,0.6,1.7,.373,0.8,1.0,.768,0.5,0.9,0.7,1.9,2.6,0.8,0.5,0.2,6.0,Career Averages
71575,Frank Ntilikina *,NYK,178,21.3,2.3,6.3,.366,0.7,2.3,.311,0.7,0.9,.783,1.4,2.4,0.4,1.8,2.2,3.1,0.8,0.3,6.0,Career Averages
66555,John Warren,-,303,16.3,2.5,5.8,.430,0.0,0.0,.000,1.0,1.2,.827,0.0,2.0,0.6,1.2,2.3,1.9,0.4,0.1,6.0,Career Averages
24153,P.J. Hairston,-,111,18.0,2.1,6.1,.343,1.1,3.6,.295,0.7,0.9,.810,0.6,1.8,0.4,2.0,2.4,0.5,0.5,0.2,6.0,Career Averages
65775,Jan Van Breda Kolff,BRK,434,23.4,2.1,4.9,.439,0.0,0.1,.300,1.7,2.0,.814,1.4,2.8,1.2,2.9,4.1,1.9,0.8,0.8,6.0,Career Averages
100924,Milt Schoon,-,103,36.0,1.9,5.5,.342,0.0,0.0,.000,2.2,3.7,.605,0.0,2.6,0.0,0.0,0.0,0.9,0.0,0.0,6.0,Career Averages
1303,Steve Kerr,CHI,910,17.8,2.2,4.7,.479,0.8,1.8,.454,0.7,0.8,.864,0.6,0.9,0.2,1.0,1.2,1.8,0.5,0.1,6.0,Career Averages
7106,Ray McCallum,-,154,18.2,2.4,5.9,.408,0.5,1.4,.335,0.7,0.9,.711,1.0,1.2,0.5,1.5,2.0,2.4,0.5,0.2,6.0,Career Averages
100790,Don Ray,ATL,61,26.7,2.1,6.6,.323,0.0,0.0,.000,1.7,2.4,.698,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Career Averages
9263,Jimmer Fredette,-,241,13.3,2.2,5.3,.409,0.8,2.2,.372,0.8,0.9,.879,0.9,0.9,0.2,0.8,1.0,1.4,0.4,0.0,6.0,Career Averages
100861,Richie Niemiera,-,115,36.0,2.0,5.9,.330,0.0,0.0,.000,2.1,2.6,.776,0.0,1.7,0.0,0.0,0.0,1.8,0.0,0.0,6.0,Career Averages
70933,Alex Hannum,-,516,19.8,2.3,6.5,.354,0.0,0.0,.000,1.4,2.2,.629,0.0,3.8,0.0,0.0,4.5,1.7,0.0,0.0,6.0,Career Averages
10813,Andrew Nicholson,-,285,14.3,2.5,5.3,.467,0.3,1.0,.321,0.7,0.9,.773,0.7,1.6,0.7,2.3,3.0,0.4,0.3,0.3,6.0,Career Averages
49134,Ante Zizic *,CLE,113,13.4,2.4,4.2,.581,0.0,0.0,.000,1.1,1.6,.711,0.7,1.5,1.3,2.6,3.9,0.6,0.2,0.4,6.0,Career Averages
814,Henry Walker,-,181,16.7,2.1,4.8,.446,1.0,2.8,.369,0.6,0.9,.760,0.8,2.1,0.3,1.9,2.2,0.8,0.5,0.1,6.0,Career Averages
4625,Mark Eaton,UTA,875,28.8,2.4,5.2,.458,0.0,0.0,.000,1.2,1.9,.649,1.5,3.4,2.1,5.8,7.9,1.0,0.4,3.5,6.0,Career Averages
24319,Troy Williams,-,72,16.3,2.3,5.2,.449,0.6,2.0,.299,0.7,1.1,.649,0.8,1.8,0.7,2.0,2.7,0.7,0.8,0.3,6.0,Career Averages
1790,Aron Baynes *,-,469,15.8,2.4,4.8,.495,0.2,0.5,.327,1.0,1.3,.800,0.9,2.2,1.5,3.0,4.5,0.8,0.2,0.5,6.0,Career Averages
69016,Mel Nowell,WAS,39,15.1,2.4,6.1,.388,0.0,0.0,.000,1.2,1.7,.727,0.0,2.2,0.0,0.0,1.7,2.2,0.0,0.0,5.9,Career Averages
56813,Lorenzo Romar,-,291,17.8,2.5,5.3,.464,0.1,0.3,.211,0.9,1.2,.749,1.2,1.4,0.2,1.1,1.3,3.5,0.8,0.1,5.9,Career Averages
2429,Kevin Seraphin,-,423,15.2,2.7,5.5,.489,0.0,0.0,.000,0.6,0.8,.715,1.1,2.1,1.2,2.3,3.5,0.6,0.2,0.7,5.9,Career Averages
70199,Maury King,-,38,25.6,2.6,6.6,.398,0.0,0.0,.000,0.7,0.9,.800,0.0,2.4,0.0,0.0,2.8,3.8,0.0,0.0,5.9,Career Averages
87,Rodney Carney,-,299,15.4,2.3,5.3,.422,0.7,2.0,.338,0.8,1.1,.704,0.5,1.4,0.5,1.4,2.0,0.4,0.5,0.3,5.9,Career Averages
1519,Nate McMillan,SEA,796,25.7,2.3,5.2,.443,0.4,1.1,.342,1.0,1.5,.650,1.9,3.0,1.2,2.9,4.0,6.1,1.9,0.4,5.9,Career Averages
65924,Ted McClain,-,178,19.6,2.4,5.4,.447,0.0,0.0,.000,1.1,1.4,.786,1.4,2.4,0.5,1.8,2.3,3.0,1.0,0.1,5.9,Career Averages
1244,Chucky Brown,CLE,694,17.2,2.5,5.0,.491,0.0,0.1,.227,1.0,1.4,.699,0.8,1.7,1.0,2.1,3.1,0.8,0.3,0.3,5.9,Career Averages
76235,Kobi Simmons *,-,33,19.5,2.4,5.7,.423,0.3,1.2,.282,0.8,0.8,1.000,1.3,1.8,0.4,1.1,1.5,2.1,0.5,0.2,5.9,Career Averages
362,Joey Graham,-,377,16.2,2.3,4.7,.483,0.1,0.5,.300,1.2,1.5,.815,0.8,2.1,0.7,2.1,2.8,0.5,0.4,0.1,5.9,Career Averages
992,Brent Price,WAS,418,16.8,2.0,4.6,.426,0.9,2.2,.387,1.2,1.4,.824,1.5,1.8,0.4,1.2,1.6,3.0,0.7,0.0,5.9,Career Averages
724,Zeljko Rebraca,LAC,215,15.3,2.3,4.3,.527,0.0,0.0,.000,1.4,1.8,.792,0.9,2.4,0.9,2.3,3.2,0.4,0.3,0.7,5.9,Career Averages
49468,Ken Bannister,-,253,15.3,2.3,4.8,.488,0.0,0.0,.000,1.3,2.6,.492,1.4,2.6,1.1,2.4,3.5,0.4,0.4,0.3,5.9,Career Averages
71803,Keita Bates-Diop *,-,74,16.9,2.2,5.1,.426,0.6,2.1,.303,1.0,1.4,.699,0.4,1.0,0.6,2.3,2.8,0.6,0.5,0.5,5.9,Career Averages
454,Marcus Banks,-,348,16.0,2.1,4.9,.432,0.4,1.1,.327,1.3,1.7,.768,1.3,1.9,0.3,1.2,1.5,2.1,0.8,0.2,5.9,Career Averages
65909,Tim Bassett,-,235,23.8,2.4,6.3,.388,0.0,0.0,.000,1.1,1.8,.595,1.2,2.9,2.1,4.2,6.4,1.2,0.9,0.5,5.9,Career Averages
56805,Dane Suttle,SAC,46,10.7,2.5,4.9,.507,0.0,0.1,.000,0.9,1.1,.857,0.7,1.1,0.5,0.6,1.1,1.0,0.5,0.0,5.9,Career Averages
64297,Kevin Loder,-,148,14.1,2.5,5.3,.461,0.0,0.2,.261,0.9,1.4,.695,1.0,1.8,0.8,1.5,2.3,1.2,0.5,0.3,5.9,Career Averages
65552,Joe Hassett,-,292,12.5,2.4,5.8,.421,1.0,3.1,.336,0.4,0.4,.861,0.6,1.2,0.3,0.7,1.1,1.3,0.4,0.1,5.9,Career Averages
70444,Gene Conley,-,351,16.5,2.4,6.4,.371,0.0,0.0,.000,1.1,1.7,.657,0.0,3.2,0.0,0.0,6.3,0.6,0.0,0.0,5.9,Career Averages
2539,Jordan Hamilton,-,151,13.9,2.3,5.6,.408,0.9,2.5,.357,0.5,0.7,.670,0.7,1.0,0.6,2.3,2.8,0.8,0.5,0.2,5.9,Career Averages
292,Nick Collison,OKC,910,20.4,2.4,4.6,.534,0.0,0.1,.208,1.0,1.4,.723,1.0,2.8,1.9,3.2,5.2,1.0,0.5,0.5,5.9,Career Averages
101447,Art Hillhouse,GSW,71,26.7,1.9,6.8,.277,0.0,0.0,.000,2.1,2.9,.739,0.0,2.4,0.0,0.0,0.0,0.6,0.0,0.0,5.9,Career Averages
1424,Elmore Spencer,LAC,157,16.8,2.5,4.8,.516,0.0,0.0,.000,0.9,1.6,.580,1.6,2.1,0.8,2.7,3.5,0.7,0.3,1.1,5.9,Career Averages
1533,Brad Lohaus,MIL,656,15.8,2.4,5.3,.440,0.6,1.7,.361,0.6,0.8,.733,0.8,2.0,0.7,2.1,2.8,1.1,0.5,0.8,5.9,Career Averages
783,D.J. White,-,138,15.3,2.5,5.0,.507,0.0,0.0,.333,0.8,1.1,.720,0.5,1.4,0.8,2.3,3.2,0.6,0.3,0.4,5.9,Career Averages
101386,Lionel Malamed,-,44,36.0,2.2,6.6,.334,0.0,0.0,.000,1.5,1.8,.831,0.0,1.2,0.0,0.0,0.0,1.4,0.0,0.0,5.9,Career Averages
4210,Rodney McGruder *,-,218,21.5,2.2,5.4,.412,0.9,2.6,.336,0.5,0.8,.643,0.7,1.6,0.9,2.2,3.1,1.3,0.5,0.2,5.9,Career Averages
6228,Brad Wanamaker *,BOS,107,16.0,2.0,4.4,.454,0.5,1.3,.376,1.4,1.5,.915,0.9,1.6,0.2,1.5,1.7,2.2,0.7,0.1,5.9,Career Averages
2173,Samardo Samuels,CLE,109,15.8,2.2,4.9,.445,0.0,0.0,.000,1.5,2.3,.653,1.1,2.1,1.4,2.0,3.4,0.4,0.3,0.4,5.9,Career Averages
1272,Eldridge Recasner,CHA,296,17.3,2.1,5.0,.426,0.8,2.0,.409,0.8,0.9,.887,1.0,1.4,0.4,1.4,1.8,1.8,0.4,0.0,5.9,Career Averages
860,Jahidi White,WAS,334,17.7,2.2,4.3,.510,0.0,0.0,.000,1.4,2.7,.534,1.2,2.7,2.1,3.7,5.8,0.2,0.4,1.1,5.9,Career Averages
271,Matt Bonner,-,792,16.9,2.2,4.8,.464,1.0,2.4,.414,0.4,0.5,.780,0.4,1.7,0.8,2.2,3.0,0.7,0.4,0.3,5.8,Career Averages
65571,Glen Gondrezick,-,435,17.3,2.3,4.8,.473,0.0,0.0,.143,1.3,1.9,.724,1.0,2.5,1.7,2.8,4.5,1.4,1.1,0.3,5.8,Career Averages
6653,Solomon Hill *,-,364,22.0,2.0,5.1,.395,0.8,2.4,.336,1.0,1.3,.801,0.9,1.7,0.7,2.5,3.2,1.6,0.7,0.2,5.8,Career Averages
66322,Ron Riley,-,264,18.4,2.5,6.0,.419,0.0,0.0,.000,0.8,1.2,.691,0.0,2.5,1.5,3.1,5.2,1.2,0.6,0.4,5.8,Career Averages
100123,Bill Mlkvy,GSW,31,19.6,2.4,7.9,.305,0.0,0.0,.000,1.0,1.5,.646,0.0,1.7,0.0,0.0,3.3,2.0,0.0,0.0,5.8,Career Averages
4094,Chris Copeland,-,171,12.3,2.1,5.0,.427,0.9,2.5,.365,0.7,0.9,.752,0.8,1.4,0.4,1.2,1.6,0.6,0.2,0.2,5.8,Career Averages
1656,A.J. Price,-,261,15.1,2.1,5.5,.380,0.8,2.6,.316,0.8,1.1,.742,0.9,0.9,0.3,1.2,1.4,2.2,0.5,0.0,5.8,Career Averages
65849,Jim Brewer,-,703,22.7,2.5,5.7,.448,0.0,0.1,.077,0.8,1.3,.571,0.9,2.2,2.4,4.0,6.3,1.5,0.8,0.7,5.8,Career Averages
66297,Matt Guokas,-,735,22.6,2.4,5.0,.489,0.0,0.0,.000,1.0,1.3,.727,0.0,2.0,0.4,1.2,2.0,3.0,0.5,0.2,5.8,Career Averages
66015,Freddie Lewis,-,64,13.8,2.2,5.5,.401,0.0,0.0,.000,1.4,1.8,.771,0.0,1.7,0.5,0.9,1.4,1.5,0.6,0.1,5.8,Career Averages
100429,Joe Holland,IND,186,13.4,2.3,7.1,.331,0.0,0.0,.000,1.2,1.9,.621,0.0,2.9,0.0,0.0,4.2,1.8,0.0,0.0,5.8,Career Averages
100541,Arnie Ferrin,LAL,178,12.0,2.1,6.4,.332,0.0,0.0,.000,1.5,2.3,.686,0.0,2.9,0.0,0.0,4.0,1.6,0.0,0.0,5.8,Career Averages
100528,Chuck Gilmur,-,239,36.0,2.1,6.6,.325,0.0,0.0,.000,1.5,2.5,.609,0.0,3.7,0.0,0.0,4.7,1.5,0.0,0.0,5.8,Career Averages
983,Shammond Williams,-,325,16.5,2.1,5.2,.401,0.8,2.2,.366,0.9,1.1,.798,1.0,1.2,0.3,1.3,1.6,2.4,0.6,0.0,5.8,Career Averages
345,Dan Dickau,-,300,15.4,2.0,5.1,.401,0.6,1.8,.341,1.2,1.4,.831,1.1,1.7,0.2,1.1,1.4,2.5,0.5,0.0,5.8,Career Averages
579,Felipe Lopez,-,249,16.6,2.2,5.1,.432,0.2,0.6,.327,1.2,1.8,.659,1.0,1.8,0.9,1.6,2.4,1.0,0.6,0.2,5.8,Career Averages
101479,Bob Mullens,-,54,36.0,2.3,8.2,.281,0.0,0.0,.000,1.2,1.9,.627,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,5.8,Career Averages
274,Trenton Hassell,-,644,25.3,2.4,5.4,.445,0.1,0.5,.318,0.9,1.1,.765,0.9,2.2,0.8,2.0,2.8,1.8,0.4,0.4,5.8,Career Averages
1726,Gary Forbes,-,111,13.5,2.1,4.9,.434,0.4,1.3,.340,1.1,1.6,.702,0.9,1.2,0.5,1.5,2.0,0.9,0.4,0.1,5.8,Career Averages
66265,Lindsay Hairston,DET,47,13.9,2.2,4.9,.456,0.0,0.0,.000,1.4,2.4,.580,0.0,1.8,1.4,2.4,3.8,0.4,0.4,0.7,5.8,Career Averages
67012,Bobby Lewis,-,255,16.9,2.2,5.8,.381,0.0,0.0,.000,1.4,1.9,.712,0.0,2.0,0.0,0.0,2.1,2.2,0.0,0.0,5.8,Career Averages
66784,Pete Cross,-,182,20.7,2.2,5.1,.431,0.0,0.0,.000,1.4,2.0,.695,0.0,2.1,0.0,0.0,8.3,1.0,0.0,0.0,5.8,Career Averages
27051,Xavier Rathan-Mayes,MEM,5,23.6,2.4,8.4,.286,0.2,2.8,.071,0.8,1.8,.444,2.2,3.6,0.0,1.0,1.0,3.6,1.2,0.6,5.8,Career Averages
69007,Jerry Harkness,NYK,5,11.8,2.6,6.0,.433,0.0,0.0,.000,0.6,1.6,.375,0.0,0.8,0.0,0.0,1.2,1.2,0.0,0.0,5.8,Career Averages
317,Nazr Mohammed,-,1005,15.8,2.4,4.9,.486,0.0,0.0,.000,1.0,1.6,.640,0.9,2.1,1.8,2.9,4.7,0.4,0.4,0.6,5.8,Career Averages
70685,Lou Tsioropoulos,BOS,157,19.0,2.1,6.8,.315,0.0,0.0,.000,1.5,2.1,.717,0.0,2.9,0.0,0.0,4.8,1.1,0.0,0.0,5.8,Career Averages
1504,Harold Ellis,LAC,145,13.3,2.2,4.1,.527,0.0,0.1,.048,1.5,2.3,.653,0.8,1.7,1.2,0.8,2.0,0.6,1.1,0.1,5.8,Career Averages
44640,Steve Burtt,-,101,11.1,2.2,5.1,.426,0.0,0.1,.143,1.4,2.1,.695,1.1,1.9,0.3,0.6,0.9,1.2,0.5,0.1,5.8,Career Averages
1650,Dante Cunningham,-,715,20.8,2.5,5.3,.469,0.3,0.9,.345,0.5,0.8,.649,0.5,1.7,1.1,2.6,3.7,0.7,0.6,0.5,5.8,Career Averages
32736,Anzejs Pasecniks *,WAS,27,16.2,2.3,4.3,.526,0.0,0.1,.000,1.3,2.1,.586,0.9,2.8,1.6,2.4,4.0,0.7,0.3,0.4,5.8,Career Averages
703,Mikki Moore,-,564,18.2,2.2,4.1,.551,0.0,0.0,.154,1.3,1.7,.743,1.0,2.7,1.4,2.5,3.9,0.7,0.3,0.5,5.8,Career Averages
64863,Hawkeye Whitney,SAC,70,15.0,2.5,5.4,.462,0.0,0.1,.286,0.8,1.0,.750,0.9,1.8,0.6,1.5,2.1,1.2,0.8,0.1,5.8,Career Averages
897,Aaron Williams,NJN,714,16.8,2.2,4.5,.493,0.0,0.0,.062,1.4,1.8,.740,0.9,2.5,1.4,2.5,3.9,0.7,0.4,0.8,5.8,Career Averages
69712,Joe Buckhalter,SAC,65,11.4,2.4,5.2,.451,0.0,0.0,.000,1.1,1.7,.627,0.0,1.9,0.0,0.0,4.1,0.7,0.0,0.0,5.8,Career Averages
100992,Dermie O'Connell,-,82,36.0,2.4,9.0,.268,0.0,0.0,.000,0.9,1.8,.531,0.0,1.6,0.0,0.0,0.0,1.9,0.0,0.0,5.8,Career Averages
100394,John Mahnken,-,414,10.5,2.3,8.6,.272,0.0,0.0,.000,1.1,1.7,.650,0.0,2.8,0.0,0.0,2.9,1.3,0.0,0.0,5.8,Career Averages
4608,Rafael Addison,-,379,15.0,2.4,5.4,.449,0.2,0.6,.280,0.7,0.9,.772,0.7,1.8,0.7,1.4,2.1,0.9,0.4,0.2,5.8,Career Averages
1626,Sam Young,-,249,15.9,2.2,5.1,.442,0.2,0.7,.280,1.1,1.4,.742,0.8,1.2,0.7,1.6,2.3,0.7,0.5,0.2,5.8,Career Averages
100793,Chips Sobek,SRS,60,16.9,1.6,4.2,.378,0.0,0.0,.000,2.6,3.4,.761,0.0,2.6,0.0,0.0,0.0,1.6,0.0,0.0,5.8,Career Averages
100414,Jerry Fleishman,-,264,25.9,2.1,7.4,.278,0.0,0.0,.000,1.7,2.6,.635,0.0,2.3,0.0,0.0,4.5,1.7,0.0,0.0,5.8,Career Averages
2158,James Anderson,-,247,17.5,2.1,5.2,.411,0.8,2.5,.321,0.7,0.9,.755,0.9,1.2,0.4,1.8,2.3,1.2,0.5,0.2,5.8,Career Averages
67295,Johnny Austin,WAS,4,15.2,1.2,5.5,.227,0.0,0.0,.000,3.2,4.0,.812,0.0,3.0,0.0,0.0,1.8,1.0,0.0,0.0,5.8,Career Averages
253,Ben Wallace,-,1088,29.5,2.4,5.0,.474,0.0,0.0,.137,1.0,2.5,.414,1.0,1.9,3.2,6.5,9.6,1.3,1.3,2.0,5.7,Career Averages
86,Thabo Sefolosha *,-,869,21.9,2.2,4.9,.449,0.6,1.7,.349,0.7,1.0,.732,0.9,1.6,0.7,3.0,3.7,1.4,1.1,0.4,5.7,Career Averages
831,Jon Barry,MIL,821,16.9,1.9,4.5,.434,0.8,2.0,.392,1.1,1.2,.848,1.0,1.2,0.4,1.5,1.8,2.2,0.9,0.1,5.7,Career Averages
1365,Mark West,PHX,1090,18.5,2.3,4.0,.580,0.0,0.0,.000,1.1,1.9,.568,1.1,2.9,1.6,3.3,4.9,0.4,0.3,1.3,5.7,Career Averages
2301,Malcolm Delaney,ATL,127,17.8,2.0,5.3,.377,0.6,1.8,.308,1.2,1.5,.805,1.3,1.5,0.1,1.6,1.8,2.8,0.6,0.1,5.7,Career Averages
65892,Gus Gerard,-,280,12.6,2.3,5.4,.436,0.0,0.1,.143,1.1,1.6,.649,0.7,1.7,1.0,1.5,2.6,0.8,0.5,0.5,5.7,Career Averages
32648,Trevor Wilson,-,103,15.6,2.3,5.0,.456,0.0,0.0,.000,1.2,2.0,.567,1.1,1.5,1.5,1.9,3.4,1.0,0.5,0.1,5.7,Career Averages
88784,Mohamed Bamba *,ORL,109,15.1,2.3,4.9,.471,0.5,1.6,.328,0.6,1.0,.624,0.8,2.0,1.5,3.4,4.9,0.7,0.3,1.4,5.7,Career Averages
220,Etan Thomas,-,409,17.3,2.2,4.2,.513,0.0,0.0,.000,1.4,2.3,.603,0.9,2.2,1.7,3.1,4.7,0.4,0.3,1.0,5.7,Career Averages
32632,Alaa Abdelnaby,-,256,12.5,2.4,4.8,.502,0.0,0.0,.000,0.9,1.3,.701,1.0,1.9,1.1,2.2,3.3,0.3,0.3,0.3,5.7,Career Averages
85659,Zach Collins *,POR,154,17.5,2.2,4.9,.444,0.5,1.6,.324,0.8,1.1,.722,1.0,2.2,1.2,2.8,4.0,0.9,0.3,0.7,5.7,Career Averages
28245,Dante Exum *,-,239,18.5,2.1,5.1,.407,0.7,2.2,.308,0.8,1.1,.766,1.3,1.8,0.4,1.4,1.8,2.1,0.4,0.2,5.7,Career Averages
89958,Bol Bol *,DEN,7,12.4,2.0,4.0,.500,0.6,1.3,.444,1.1,1.4,.800,1.4,1.6,0.7,2.0,2.7,0.9,0.3,0.9,5.7,Career Averages
66167,Bill Hewitt,-,361,20.7,2.5,5.6,.439,0.0,0.0,.000,0.8,1.4,.561,0.0,2.2,1.7,4.8,5.5,1.3,0.5,0.6,5.7,Career Averages
41495,Ivan Rabb,MEM,85,14.5,2.4,4.3,.555,0.0,0.2,.200,0.9,1.2,.743,0.8,1.7,1.4,2.8,4.3,1.0,0.3,0.3,5.7,Career Averages
41410,Walter Bond,-,153,15.9,2.2,5.3,.409,0.3,0.9,.299,1.1,1.5,.767,1.0,2.4,0.5,1.4,1.9,1.2,0.6,0.2,5.7,Career Averages
778,Kosta Koufos,-,686,16.4,2.6,4.8,.534,0.0,0.0,.000,0.6,1.0,.582,0.7,2.0,1.7,3.3,5.0,0.5,0.4,0.7,5.7,Career Averages
51011,Dave Henderson,PHI,23,16.4,2.1,5.3,.398,0.0,0.1,.000,1.4,2.1,.673,1.9,1.9,0.6,1.1,1.7,1.5,0.6,0.2,5.7,Career Averages
101448,Jerry Kelly,-,46,36.0,2.0,7.0,.291,0.0,0.0,.000,1.6,2.4,.661,0.0,2.8,0.0,0.0,0.0,0.5,0.0,0.0,5.7,Career Averages
100989,Dick Triptow,-,59,36.0,2.0,7.2,.275,0.0,0.0,.000,1.8,2.4,.727,0.0,1.9,0.0,0.0,0.0,1.6,0.0,0.0,5.7,Career Averages
65433,Marty Byrnes,-,263,16.2,2.2,4.8,.463,0.1,0.2,.326,1.2,1.6,.736,1.0,1.6,0.9,1.3,2.2,1.6,0.4,0.1,5.7,Career Averages
95702,Nickeil Alexander-Walker *,NOP,47,12.6,2.1,5.7,.368,1.0,2.8,.346,0.5,0.8,.676,1.1,1.2,0.2,1.6,1.8,1.9,0.4,0.2,5.7,Career Averages
2197,Xavier Henry,-,185,15.7,2.0,4.9,.406,0.2,0.7,.325,1.5,2.3,.635,0.8,1.4,0.4,1.5,1.9,0.6,0.5,0.1,5.7,Career Averages
66780,Bob Portman,GSW,221,13.3,2.3,5.3,.443,0.0,0.0,.000,1.0,1.3,.780,0.0,1.3,0.0,0.0,3.3,0.6,0.0,0.0,5.7,Career Averages
49403,Michael Anderson,SAS,36,20.3,2.0,4.9,.417,0.0,0.2,.143,1.6,2.3,.695,2.3,1.8,1.2,1.2,2.5,4.2,1.2,0.1,5.7,Career Averages
801,Mike Taylor,LAC,51,15.1,2.2,5.2,.412,0.3,0.8,.325,1.1,1.6,.691,1.4,1.6,0.4,1.3,1.7,2.1,0.7,0.0,5.7,Career Averages
121522,Talen Horton-Tucker *,LAL,6,13.5,2.3,5.0,.467,0.7,2.2,.308,0.3,0.7,.500,1.0,1.7,0.3,0.8,1.2,1.0,1.3,0.2,5.7,Career Averages
28292,Jameel Warney,DAL,3,8.9,2.3,4.0,.583,0.0,0.0,.000,1.0,1.7,.600,0.3,0.7,1.3,1.7,3.0,0.0,0.0,0.0,5.7,Career Averages
70690,Tom Marshall,-,168,15.4,2.1,5.4,.388,0.0,0.0,.000,1.5,2.0,.709,0.0,1.2,0.0,0.0,2.9,1.1,0.0,0.0,5.7,Career Averages
70699,Bob Burrow,-,81,14.8,2.0,5.4,.365,0.0,0.0,.000,1.7,3.0,.578,0.0,2.2,0.0,0.0,4.4,0.6,0.0,0.0,5.7,Career Averages
65428,James Hardy,UTA,249,21.6,2.5,5.1,.481,0.0,0.0,.333,0.8,1.1,.700,1.2,2.4,1.8,3.5,5.3,1.3,0.7,0.9,5.7,Career Averages
42349,Alex Caruso *,LAL,126,18.0,2.0,4.6,.426,0.6,1.7,.362,1.1,1.5,.750,1.1,1.6,0.4,1.6,2.0,2.2,0.9,0.3,5.7,Career Averages
64311,Mark Landsberger,-,437,16.7,2.3,4.9,.481,0.0,0.0,.000,1.0,1.8,.522,1.1,1.6,2.4,3.8,6.1,0.5,0.3,0.2,5.6,Career Averages
9301,Bryce Dejean-Jones,NOP,14,19.9,2.0,4.9,.406,0.9,2.3,.375,0.8,1.5,.524,0.8,1.2,0.6,2.9,3.4,1.1,0.7,0.1,5.6,Career Averages
101439,Ralph Kaplowitz,-,105,36.0,2.1,7.8,.263,0.0,0.0,.000,1.5,2.0,.749,0.0,2.1,0.0,0.0,0.0,0.5,0.0,0.0,5.6,Career Averages
90,Shawne Williams,-,314,17.1,2.1,5.1,.403,0.9,2.6,.339,0.6,0.8,.755,0.6,2.1,0.8,2.2,3.0,0.7,0.4,0.5,5.6,Career Averages
198,Jason Maxiell,DET,618,18.4,2.3,4.6,.495,0.0,0.0,.000,1.1,2.0,.564,0.8,1.9,1.7,2.5,4.2,0.4,0.4,0.8,5.6,Career Averages
